,state,value,level,age,type
2244,District of Columbia,0.49706932560803074,200249,1964,public
2245,Florida,0.1769300801500902,200249,1964,public
2246,Georgia,0.15458853001562836,200249,1964,public
2247,Hawaii,0.26373536562940564,200249,1964,public
2248,Idaho,0.1555342001130582,200249,1964,public
2249,Illinois,0.23071269660750598,200249,1964,public
2250,Indiana,0.2291559589729665,200249,1964,public
2251,Iowa,0.2313536390758343,200249,1964,public
2252,Kansas,0.12492274079717124,200249,1964,public
2253,Kentucky,0.27062435932841233,200249,1964,public
2254,Louisiana,0.30872209240125004,200249,1964,public
2255,Maine,0.28274307571462726,200249,1964,public
2256,Maryland,0.3011339857911429,200249,1964,public
2257,Massachusetts,0.3986296770300585,200249,1964,public
2258,Michigan,0.26713215921348116,200249,1964,public
2259,Minnesota,0.2751154679988689,200249,1964,public
2260,Mississippi,0.1424804647266435,200249,1964,public
2261,Missouri,0.1772708491150747,200249,1964,public
2262,Montana,0.24644381223328593,200249,1964,public
2263,Nebraska,0.15619844935664798,200249,1964,public
2264,Nevada,0.22088264162823862,200249,1964,public
2265,New Hampshire,0.24209201190203708,200249,1964,public
2266,New Jersey,0.2550771137929777,200249,1964,public
2267,New Mexico,0.3349211168224788,200249,1964,public
2268,New York,0.3700838399889952,200249,1964,public
2269,North Carolina,0.18826903981190665,200249,1964,public
2270,North Dakota,0.13583441138421734,200249,1964,public
2271,Ohio,0.2494431722545163,200249,1964,public
2272,Oklahoma,0.18841370650310305,200249,1964,public
2273,Oregon,0.3219203185943338,200249,1964,public
2274,Pennsylvania,0.26525122068869533,200249,1964,public
2275,Rhode Island,0.30305990609145056,200249,1964,public
2276,South Carolina,0.17623830758374248,200249,1964,public
2277,South Dakota,0.07606435111036741,200249,1964,public
2278,Tennessee,0.1943136168444383,200249,1964,public
2279,Texas,0.12484006415454758,200249,1964,public
2280,Utah,0.11015254787406686,200249,1964,public
2281,Vermont,0.3152163967426114,200249,1964,public
2282,Virginia,0.26944609255103696,200249,1964,public
2283,Washington,0.2621030982747906,200249,1964,public
2284,West Virginia,0.28457628830122633,200249,1964,public
2285,Wisconsin,0.21689708141321046,200249,1964,public
2286,Wyoming,0.11462548517631514,200249,1964,public
2287,Puerto Rico,0.3006289605878977,200249,1964,public
2288,Alabama,0.9796958786157082,200249,o65,public
2289,Alaska,0.9707440100882724,200249,o65,public
2290,Arizona,0.9669360285800314,200249,o65,public
2291,Arkansas,0.9782837902183525,200249,o65,public
2292,California,0.948573438969439,200249,o65,public
2293,Colorado,0.9789196310935442,200249,o65,public
2294,Connecticut,0.9488771225123243,200249,o65,public
2295,Delaware,0.958473747146429,200249,o65,public
2296,District of Columbia,1.0,200249,o65,public
2297,Florida,0.9654991689252931,200249,o65,public
2298,Georgia,0.9651112626466454,200249,o65,public
2299,Hawaii,0.9362775061124694,200249,o65,public
2300,Idaho,0.9790197523067747,200249,o65,public
2301,Illinois,0.9521750953112947,200249,o65,public
2302,Indiana,0.973559506467522,200249,o65,public
2303,Iowa,0.9760595437856158,200249,o65,public
2304,Kansas,0.949267166762839,200249,o65,public
2305,Kentucky,0.9761899026881202,200249,o65,public
2306,Louisiana,0.9689895470383275,200249,o65,public
2307,Maine,0.974323827354485,200249,o65,public
2308,Maryland,0.9517463025299682,200249,o65,public
2309,Massachusetts,0.9438237821701569,200249,o65,public
2310,Michigan,0.9777434453192253,200249,o65,public
2311,Minnesota,0.9711806631546328,200249,o65,public
2312,Mississippi,0.975661443616748,200249,o65,public
2313,Missouri,0.9763036266726304,200249,o65,public
2314,Montana,0.9830463716066336,200249,o65,public
2315,Nebraska,0.9693352985584355,200249,o65,public
2316,Nevada,0.954706907582677,200249,o65,public
2317,New Hampshire,0.9855427046263345,200249,o65,public
2318,New Jersey,0.9462934627317379,200249,o65,public
2319,New Mexico,0.9642474286542083,200249,o65,public
2320,New York,0.9704028271926264,200249,o65,public
2321,North Carolina,0.9754567382462894,200249,o65,public
2322,North Dakota,0.9884063479996199,200249,o65,public
2323,Ohio,0.9729145349402499,200249,o65,public
2324,Oklahoma,0.9807838849683597,200249,o65,public
2325,Oregon,0.9837511334717876,200249,o65,public
2326,Pennsylvania,0.9781741334105,200249,o65,public
2327,Rhode Island,0.9501473281834834,200249,o65,public
2328,South Carolina,0.9675207825040572,200249,o65,public
2329,South Dakota,0.987127053302045,200249,o65,public
2330,Tennessee,0.9848152492143503,200249,o65,public
2331,Texas,0.9514859943347871,200249,o65,public
2332,Utah,0.9597259837501991,200249,o65,public
2333,Vermont,0.9788342290202563,200249,o65,public
2334,Virginia,0.9641041738390814,200249,o65,public
2335,Washington,0.9658227716923842,200249,o65,public
2336,West Virginia,0.9736448887056883,200249,o65,public
2337,Wisconsin,0.9785911147482387,200249,o65,public
2338,Wyoming,0.9682203389830508,200249,o65,public
2339,Puerto Rico,0.9444520350381806,200249,o65,public
2340,Alabama,0.3185721807651107,250299,u19,public
2341,Alaska,0.43533578174186777,250299,u19,public
2342,Arizona,0.29143947256859676,250299,u19,public
2343,Arkansas,0.40720256035795294,250299,u19,public
2344,California,0.4408152176294537,250299,u19,public
2345,Colorado,0.39877823137243384,250299,u19,public
2346,Connecticut,0.41637083912126355,250299,u19,public
2347,Delaware,0.4312642992141649,250299,u19,public
2348,District of Columbia,0.4760420724581223,250299,u19,public
2349,Florida,0.34283858612359736,250299,u19,public
2350,Georgia,0.3512840452933323,250299,u19,public
2351,Hawaii,0.4026073311069086,250299,u19,public
2352,Idaho,0.24946199699099203,250299,u19,public
2353,Illinois,0.3199331398062655,250299,u19,public
2354,Indiana,0.2591719307023579,250299,u19,public
2355,Iowa,0.3077306449086534,250299,u19,public
2356,Kansas,0.26785872486194373,250299,u19,public
2357,Kentucky,0.39278633703571003,250299,u19,public
2358,Louisiana,0.4500697164862891,250299,u19,public
2359,Maine,0.22304547777210015,250299,u19,public
2360,Maryland,0.3689057125698375,250299,u19,public
2361,Massachusetts,0.43328265148568534,250299,u19,public
2362,Michigan,0.2933352017333003,250299,u19,public
2363,Minnesota,0.36024182076813654,250299,u19,public
2364,Mississippi,0.3057933930387429,250299,u19,public
2365,Missouri,0.2558253104506767,250299,u19,public
2366,Montana,0.3356379635449403,250299,u19,public
2367,Nebraska,0.2643325143325143,250299,u19,public
2368,Nevada,0.2720762971939378,250299,u19,public
2369,New Hampshire,0.38648844238218893,250299,u19,public
2370,New Jersey,0.4048799610880818,250299,u19,public
2371,New Mexico,0.5717732513841621,250299,u19,public
2372,New York,0.42366871237190046,250299,u19,public
2373,North Carolina,0.3463486540041564,250299,u19,public
2374,North Dakota,0.1013222877170623,250299,u19,public
2375,Ohio,0.26901058886402957,250299,u19,public
2376,Oklahoma,0.3332490601710379,250299,u19,public
2377,Oregon,0.36554391282761506,250299,u19,public
2378,Pennsylvania,0.34292851634828947,250299,u19,public
2379,Rhode Island,0.2831471301058107,250299,u19,public
2380,South Carolina,0.3246299257801288,250299,u19,public
2381,South Dakota,0.1347076923076923,250299,u19,public
2382,Tennessee,0.34835541938979603,250299,u19,public
2383,Texas,0.2634074396222045,250299,u19,public
2384,Utah,0.12658239648004177,250299,u19,public
2385,Vermont,0.5014224751066856,250299,u19,public
2386,Virginia,0.27184855438877964,250299,u19,public
2387,Washington,0.43007810591413237,250299,u19,public
2388,West Virginia,0.3196109136902969,250299,u19,public
2389,Wisconsin,0.2758215003513129,250299,u19,public
2390,Wyoming,0.17315978456014364,250299,u19,public
2391,Puerto Rico,0.2543918167667334,250299,u19,public
2392,Alabama,0.14264018320027988,250299,1964,public
2393,Alaska,0.18970885628992393,250299,1964,public
2394,Arizona,0.1845480447138737,250299,1964,public
2395,Arkansas,0.18799859825606563,250299,1964,public
2396,California,0.28087150734420585,250299,1964,public
2397,Colorado,0.1865594156890358,250299,1964,public
2398,Connecticut,0.25856734799866454,250299,1964,public
2399,Delaware,0.25702983000106916,250299,1964,public
2400,District of Columbia,0.34495762540042985,250299,1964,public
2401,Florida,0.1384719695897006,250299,1964,public
2402,Georgia,0.12405274483595446,250299,1964,public
2403,Hawaii,0.21998080614203455,250299,1964,public
2404,Idaho,0.14816709837655762,250299,1964,public
2405,Illinois,0.16384376633211387,250299,1964,public
2406,Indiana,0.14903352184581173,250299,1964,public
2407,Iowa,0.16540208640080198,250299,1964,public
2408,Kansas,0.10233590544344393,250299,1964,public
2409,Kentucky,0.24216627250189152,250299,1964,public
2410,Louisiana,0.2513199728164014,250299,1964,public
2411,Maine,0.1833124586611126,250299,1964,public
2412,Maryland,0.20629634203992284,250299,1964,public
2413,Massachusetts,0.32633887555199903,250299,1964,public
2414,Michigan,0.2054054619650518,250299,1964,public
2415,Minnesota,0.20066769220698458,250299,1964,public
2416,Mississippi,0.14121037463976946,250299,1964,public
2417,Missouri,0.1401632575706299,250299,1964,public
2418,Montana,0.20719510902215782,250299,1964,public
2419,Nebraska,0.11585869368189966,250299,1964,public
2420,Nevada,0.17622853380639733,250299,1964,public
2421,New Hampshire,0.1393785479533911,250299,1964,public
2422,New Jersey,0.21671770436926907,250299,1964,public
2423,New Mexico,0.31752312280948414,250299,1964,public
2424,New York,0.2915450560716378,250299,1964,public
2425,North Carolina,0.13467636814531422,250299,1964,public
2426,North Dakota,0.05767415248176227,250299,1964,public
2427,Ohio,0.17555915952308818,250299,1964,public
2428,Oklahoma,0.1486822184004351,250299,1964,public
2429,Oregon,0.20308681940644516,250299,1964,public
2430,Pennsylvania,0.17075668854931877,250299,1964,public
2431,Rhode Island,0.16578791922816075,250299,1964,public
2432,South Carolina,0.15882511090200296,250299,1964,public
2433,South Dakota,0.09736648297229347,250299,1964,public
2434,Tennessee,0.14845654436602684,250299,1964,public
2435,Texas,0.09839666852154487,250299,1964,public
2436,Utah,0.08332712017022155,250299,1964,public
2437,Vermont,0.26229450113378683,250299,1964,public
2438,Virginia,0.16305968201302806,250299,1964,public
2439,Washington,0.2121321636342121,250299,1964,public
2440,West Virginia,0.24108026308131075,250299,1964,public
2441,Wisconsin,0.15705808123870263,250299,1964,public
2442,Wyoming,0.0687182114237623,250299,1964,public
2443,Puerto Rico,0.19867923008778288,250299,1964,public
2444,Alabama,0.9711972268896445,250299,o65,public
2445,Alaska,0.9812465526751241,250299,o65,public
2446,Arizona,0.9761979250340331,250299,o65,public
2447,Arkansas,0.978967257023026,250299,o65,public
2448,California,0.955093712461536,250299,o65,public
2449,Colorado,0.963609022556391,250299,o65,public
2450,Connecticut,0.9762030291411042,250299,o65,public
2451,Delaware,0.9788517964900626,250299,o65,public
2452,District of Columbia,0.9068175835746249,250299,o65,public
2453,Florida,0.9649548393465278,250299,o65,public
2454,Georgia,0.9574579530451753,250299,o65,public
2455,Hawaii,0.9337375026590087,250299,o65,public
2456,Idaho,0.9672827009730295,250299,o65,public
2457,Illinois,0.9679526721772795,250299,o65,public
2458,Indiana,0.9805192420681551,250299,o65,public
2459,Iowa,0.9859485709736486,250299,o65,public
2460,Kansas,0.9754085533522613,250299,o65,public
2461,Kentucky,0.9736303195219794,250299,o65,public
2462,Louisiana,0.9650787454772021,250299,o65,public
2463,Maine,0.9787183638014767,250299,o65,public
2464,Maryland,0.9321624588364434,250299,o65,public
2465,Massachusetts,0.9577706761497429,250299,o65,public
2466,Michigan,0.9842610256985748,250299,o65,public
2467,Minnesota,0.9778858751031103,250299,o65,public
2468,Mississippi,0.9771900969529086,250299,o65,public
2469,Missouri,0.9799585348997927,250299,o65,public
2470,Montana,0.9707837461134341,250299,o65,public
2471,Nebraska,0.9583884500548018,250299,o65,public
2472,Nevada,0.9475107505430687,250299,o65,public
2473,New Hampshire,0.9762057877813505,250299,o65,public
2474,New Jersey,0.93597609524434,250299,o65,public
2475,New Mexico,0.9799815315612427,250299,o65,public
2476,New York,0.9625256269543788,250299,o65,public
2477,North Carolina,0.975548081714001,250299,o65,public
2478,North Dakota,0.9838433920328261,250299,o65,public
2479,Ohio,0.967212392844561,250299,o65,public
2480,Oklahoma,0.9659404888416578,250299,o65,public
2481,Oregon,0.9659208998105019,250299,o65,public
2482,Pennsylvania,0.9678853710914875,250299,o65,public
2483,Rhode Island,0.9532432432432433,250299,o65,public
2484,South Carolina,0.9819250299537856,250299,o65,public
2485,South Dakota,0.9783926008611067,250299,o65,public
2486,Tennessee,0.9672421663131326,250299,o65,public
2487,Texas,0.9464476830588393,250299,o65,public
2488,Utah,0.9575428283008224,250299,o65,public
2489,Vermont,0.9681586309034063,250299,o65,public
2490,Virginia,0.9444744872339603,250299,o65,public
2491,Washington,0.9638160598339771,250299,o65,public
2492,West Virginia,0.9961565612989254,250299,o65,public
2493,Wisconsin,0.9808873787558523,250299,o65,public
2494,Wyoming,0.9842567982007769,250299,o65,public
2495,Puerto Rico,0.9693982705318339,250299,o65,public
2496,Alabama,0.21719073190784108,300399,u19,public
2497,Alaska,0.3049919624625277,300399,u19,public
2498,Arizona,0.2224401484634734,300399,u19,public
2499,Arkansas,0.22502865390329838,300399,u19,public
2500,California,0.326440880165924,300399,u19,public
2501,Colorado,0.28687625662584537,300399,u19,public
2502,Connecticut,0.23463234849858014,300399,u19,public
2503,Delaware,0.23973995787026947,300399,u19,public
2504,District of Columbia,0.3457183862222931,300399,u19,public
2505,Florida,0.24344548269121044,300399,u19,public
2506,Georgia,0.22879638708143923,300399,u19,public
2507,Hawaii,0.2622774679979993,300399,u19,public
2508,Idaho,0.1935944377618865,300399,u19,public
2509,Illinois,0.23121806255209654,300399,u19,public
2510,Indiana,0.17017350349565297,300399,u19,public
2511,Iowa,0.2156955712429319,300399,u19,public
2512,Kansas,0.14776496893499258,300399,u19,public
2513,Kentucky,0.2129737609329446,300399,u19,public
2514,Louisiana,0.29705439950415347,300399,u19,public
2515,Maine,0.23187191659685377,300399,u19,public
2516,Maryland,0.2649637013760971,300399,u19,public
2517,Massachusetts,0.30999957238067893,300399,u19,public
2518,Michigan,0.2066044503657396,300399,u19,public
2519,Minnesota,0.20125986933112006,300399,u19,public
2520,Mississippi,0.2854099140959677,300399,u19,public
2521,Missouri,0.18497226661652721,300399,u19,public
2522,Montana,0.21626086514512274,300399,u19,public
2523,Nebraska,0.1462968607131972,300399,u19,public
2524,Nevada,0.19085624101006873,300399,u19,public
2525,New Hampshire,0.20913284132841328,300399,u19,public
2526,New Jersey,0.2561302011043226,300399,u19,public
2527,New Mexico,0.39196623585633816,300399,u19,public
2528,New York,0.31052621421265153,300399,u19,public
2529,North Carolina,0.23004151764499914,300399,u19,public
2530,North Dakota,0.10780043982579449,300399,u19,public
2531,Ohio,0.18192321225074964,300399,u19,public
2532,Oklahoma,0.2155155795788386,300399,u19,public
2533,Oregon,0.2951086776722798,300399,u19,public
2534,Pennsylvania,0.2325853036953136,300399,u19,public
2535,Rhode Island,0.23158049461654356,300399,u19,public
2536,South Carolina,0.23489806396267002,300399,u19,public
2537,South Dakota,0.11131725417439703,300399,u19,public
2538,Tennessee,0.23172867336102987,300399,u19,public
2539,Texas,0.1951630985648421,300399,u19,public
2540,Utah,0.08763833366775224,300399,u19,public
2541,Vermont,0.34843060031029954,300399,u19,public
2542,Virginia,0.19619429993214205,300399,u19,public
2543,Washington,0.3034031153884314,300399,u19,public
2544,West Virginia,0.18422757305991005,300399,u19,public
2545,Wisconsin,0.1785457643089311,300399,u19,public
2546,Wyoming,0.15825354270394484,300399,u19,public
2547,Puerto Rico,0.15869477097689502,300399,u19,public
2548,Alabama,0.10923820345615394,300399,1964,public
2549,Alaska,0.16043058791811898,300399,1964,public
2550,Arizona,0.14101748934305405,300399,1964,public
2551,Arkansas,0.12757143969477536,300399,1964,public
2552,California,0.21764318866455404,300399,1964,public
2553,Colorado,0.15443703503203,300399,1964,public
2554,Connecticut,0.1751702948909381,300399,1964,public
2555,Delaware,0.18660464198018337,300399,1964,public
2556,District of Columbia,0.18128687992320505,300399,1964,public
2557,Florida,0.10280601976968474,300399,1964,public
2558,Georgia,0.10508748691986151,300399,1964,public
2559,Hawaii,0.15428595241071802,300399,1964,public
2560,Idaho,0.12909468389013265,300399,1964,public
2561,Illinois,0.13182613958940687,300399,1964,public
2562,Indiana,0.10107273588064802,300399,1964,public
2563,Iowa,0.11249167802964223,300399,1964,public
2564,Kansas,0.07465876601496924,300399,1964,public
2565,Kentucky,0.14905446135169642,300399,1964,public
2566,Louisiana,0.1994630493960025,300399,1964,public
2567,Maine,0.14702543236680948,300399,1964,public
2568,Maryland,0.15499650087534736,300399,1964,public
2569,Massachusetts,0.23499991365614423,300399,1964,public
2570,Michigan,0.15569306871023963,300399,1964,public
2571,Minnesota,0.12177744050254011,300399,1964,public
2572,Mississippi,0.11979331652110237,300399,1964,public
2573,Missouri,0.09243697478991597,300399,1964,public
2574,Montana,0.14303993175881005,300399,1964,public
2575,Nebraska,0.08956439617518593,300399,1964,public
2576,Nevada,0.1431323850900739,300399,1964,public
2577,New Hampshire,0.08637879494755758,300399,1964,public
2578,New Jersey,0.1461542940320233,300399,1964,public
2579,New Mexico,0.21033605009679965,300399,1964,public
2580,New York,0.22228935519591794,300399,1964,public
2581,North Carolina,0.10461318204086244,300399,1964,public
2582,North Dakota,0.06578728425128957,300399,1964,public
2583,Ohio,0.13273104585496273,300399,1964,public
2584,Oklahoma,0.12103241418153968,300399,1964,public
2585,Oregon,0.17147659163262766,300399,1964,public
2586,Pennsylvania,0.1301893615990038,300399,1964,public
2587,Rhode Island,0.20104347086888608,300399,1964,public
2588,South Carolina,0.10587950913737629,300399,1964,public
2589,South Dakota,0.060756535709069664,300399,1964,public
2590,Tennessee,0.11033707792186703,300399,1964,public
2591,Texas,0.08333872610424689,300399,1964,public
2592,Utah,0.0651081487786712,300399,1964,public
2593,Vermont,0.16216853912191226,300399,1964,public
2594,Virginia,0.1371386143636523,300399,1964,public
2595,Washington,0.15425192186140094,300399,1964,public
2596,West Virginia,0.1465274821890853,300399,1964,public
2597,Wisconsin,0.10925146280970352,300399,1964,public
2598,Wyoming,0.09402537569929431,300399,1964,public
2599,Puerto Rico,0.18105343471963584,300399,1964,public
2600,Alabama,0.9619332538557858,300399,o65,public
2601,Alaska,0.9508351988978818,300399,o65,public
2602,Arizona,0.9625257932048951,300399,o65,public
2603,Arkansas,0.9766460810113861,300399,o65,public
2604,California,0.9410536749051062,300399,o65,public
2605,Colorado,0.9607185352934403,300399,o65,public
2606,Connecticut,0.9535759830589777,300399,o65,public
2607,Delaware,0.9745303468208093,300399,o65,public
2608,District of Columbia,0.912494741270509,300399,o65,public
2609,Florida,0.9527382257925504,300399,o65,public
2610,Georgia,0.9629743947016831,300399,o65,public
2611,Hawaii,0.9368092606707317,300399,o65,public
2612,Idaho,0.9739397401113808,300399,o65,public
2613,Illinois,0.9520621595185811,300399,o65,public
2614,Indiana,0.9643412116272752,300399,o65,public
2615,Iowa,0.979577495717862,300399,o65,public
2616,Kansas,0.9655259375078808,300399,o65,public
2617,Kentucky,0.9751887142680361,300399,o65,public
2618,Louisiana,0.9660064188996714,300399,o65,public
2619,Maine,0.9813711562256542,300399,o65,public
2620,Maryland,0.9395948936716169,300399,o65,public
2621,Massachusetts,0.9437309492532745,300399,o65,public
2622,Michigan,0.9748312396620322,300399,o65,public
2623,Minnesota,0.9732202916576767,300399,o65,public
2624,Mississippi,0.9785311888846726,300399,o65,public
2625,Missouri,0.9679726844917264,300399,o65,public
2626,Montana,0.9815217998101937,300399,o65,public
2627,Nebraska,0.9673240219030236,300399,o65,public
2628,Nevada,0.9537174596801178,300399,o65,public
2629,New Hampshire,0.9667792233588242,300399,o65,public
2630,New Jersey,0.932272739225328,300399,o65,public
2631,New Mexico,0.9679244582962303,300399,o65,public
2632,New York,0.959778607822161,300399,o65,public
2633,North Carolina,0.9721987240817563,300399,o65,public
2634,North Dakota,0.9667698528018195,300399,o65,public
2635,Ohio,0.9649225148783218,300399,o65,public
2636,Oklahoma,0.9744296308303279,300399,o65,public
2637,Oregon,0.9640299521144439,300399,o65,public
2638,Pennsylvania,0.965130846699394,300399,o65,public
2639,Rhode Island,0.9767915465898175,300399,o65,public
2640,South Carolina,0.9763978110873186,300399,o65,public
2641,South Dakota,0.9807122281133888,300399,o65,public
2642,Tennessee,0.9708499013073204,300399,o65,public
2643,Texas,0.944124299626528,300399,o65,public
2644,Utah,0.9476277249105757,300399,o65,public
2645,Vermont,0.9660972679308364,300399,o65,public
2646,Virginia,0.9659297789336801,300399,o65,public
2647,Washington,0.95106805495921,300399,o65,public
2648,West Virginia,0.9731295281240814,300399,o65,public
2649,Wisconsin,0.9784465115757484,300399,o65,public
2650,Wyoming,0.9990116279069767,300399,o65,public
2651,Puerto Rico,0.9499052830982951,300399,o65,public
2652,Alabama,0.11321648837938604,o400,u19,public
2653,Alaska,0.10767581713903893,o400,u19,public
2654,Arizona,0.09217836668730352,o400,u19,public
2655,Arkansas,0.11019585955593192,o400,u19,public
2656,California,0.11517438919746778,o400,u19,public
2657,Colorado,0.09174481477754091,o400,u19,public
2658,Connecticut,0.08661274603023676,o400,u19,public
2659,Delaware,0.09923607597279986,o400,u19,public
2660,District of Columbia,0.11165933557124667,o400,u19,public
2661,Florida,0.10510694703495788,o400,u19,public
2662,Georgia,0.1010472140275596,o400,u19,public
2663,Hawaii,0.14716795950169173,o400,u19,public
2664,Idaho,0.08432999939748147,o400,u19,public
2665,Illinois,0.07259544927182243,o400,u19,public
2666,Indiana,0.07965814828853765,o400,u19,public
2667,Iowa,0.08918582191265376,o400,u19,public
2668,Kansas,0.06165768352120538,o400,u19,public
2669,Kentucky,0.09648581045610351,o400,u19,public
2670,Louisiana,0.14230391044550336,o400,u19,public
2671,Maine,0.09592790304883311,o400,u19,public
2672,Maryland,0.0994825185680321,o400,u19,public
2673,Massachusetts,0.0999962271050577,o400,u19,public
2674,Michigan,0.08897921564316147,o400,u19,public
2675,Minnesota,0.06482440845482672,o400,u19,public
2676,Mississippi,0.12912557341482264,o400,u19,public
2677,Missouri,0.0872999792503265,o400,u19,public
2678,Montana,0.12351917588919051,o400,u19,public
2679,Nebraska,0.0741744252566464,o400,u19,public
2680,Nevada,0.10149483438937734,o400,u19,public
2681,New Hampshire,0.06615222266191795,o400,u19,public
2682,New Jersey,0.0791877161478103,o400,u19,public
2683,New Mexico,0.18291702902938164,o400,u19,public
2684,New York,0.12501883386068144,o400,u19,public
2685,North Carolina,0.09419743994783206,o400,u19,public
2686,North Dakota,0.08459996039211803,o400,u19,public
2687,Ohio,0.07641773729744405,o400,u19,public
2688,Oklahoma,0.11645689838812753,o400,u19,public
2689,Oregon,0.1096313071013289,o400,u19,public
2690,Pennsylvania,0.11477736980077465,o400,u19,public
2691,Rhode Island,0.13059337090682324,o400,u19,public
2692,South Carolina,0.11469887988750939,o400,u19,public
2693,South Dakota,0.0640437929239501,o400,u19,public
2694,Tennessee,0.08405324892943586,o400,u19,public
2695,Texas,0.08233283940002079,o400,u19,public
2696,Utah,0.04654002145473406,o400,u19,public
2697,Vermont,0.12307633704098736,o400,u19,public
2698,Virginia,0.08163210037028283,o400,u19,public
2699,Washington,0.10938898916193031,o400,u19,public
2700,West Virginia,0.11317792859250517,o400,u19,public
2701,Wisconsin,0.07182368932738009,o400,u19,public
2702,Wyoming,0.11665378781374316,o400,u19,public
2703,Puerto Rico,0.06724276862374615,o400,u19,public
2704,Alabama,0.07614662502021328,o400,1964,public
2705,Alaska,0.11141141426926408,o400,1964,public
2706,Arizona,0.07958511110304972,o400,1964,public
2707,Arkansas,0.0834590571935634,o400,1964,public
2708,California,0.09250806089371438,o400,1964,public
2709,Colorado,0.07254389835364183,o400,1964,public
2710,Connecticut,0.07147025748575543,o400,1964,public
2711,Delaware,0.08052313647293415,o400,1964,public
2712,District of Columbia,0.06175536928627406,o400,1964,public
2713,Florida,0.06961161666531464,o400,1964,public
2714,Georgia,0.06555208759443076,o400,1964,public
2715,Hawaii,0.11213201801192119,o400,1964,public
2716,Idaho,0.07402624806763396,o400,1964,public
2717,Illinois,0.055699227980782445,o400,1964,public
2718,Indiana,0.0648211881841965,o400,1964,public
2719,Iowa,0.06141246557338071,o400,1964,public
2720,Kansas,0.04845514405744421,o400,1964,public
2721,Kentucky,0.08240131950563727,o400,1964,public
2722,Louisiana,0.09200391121629342,o400,1964,public
2723,Maine,0.07889606243348705,o400,1964,public
2724,Maryland,0.08140250316174523,o400,1964,public
2725,Massachusetts,0.08177150371236462,o400,1964,public
2726,Michigan,0.07416767270729645,o400,1964,public
2727,Minnesota,0.06067840909488331,o400,1964,public
2728,Mississippi,0.07245791797319855,o400,1964,public
2729,Missouri,0.05792424905676109,o400,1964,public
2730,Montana,0.09141461406731154,o400,1964,public
2731,Nebraska,0.05383875695779994,o400,1964,public
2732,Nevada,0.08908741830593499,o400,1964,public
2733,New Hampshire,0.0565999983325969,o400,1964,public
2734,New Jersey,0.060919252796920564,o400,1964,public
2735,New Mexico,0.13610071796946102,o400,1964,public
2736,New York,0.09648513655810516,o400,1964,public
2737,North Carolina,0.06746101837573494,o400,1964,public
2738,North Dakota,0.06141713930541527,o400,1964,public
2739,Ohio,0.06210111503743219,o400,1964,public
2740,Oklahoma,0.07685765477971586,o400,1964,public
2741,Oregon,0.0810629232930756,o400,1964,public
2742,Pennsylvania,0.06698462288790011,o400,1964,public
2743,Rhode Island,0.08522850039105415,o400,1964,public
2744,South Carolina,0.06638051895559467,o400,1964,public
2745,South Dakota,0.061663772228065454,o400,1964,public
2746,Tennessee,0.05823161831948265,o400,1964,public
2747,Texas,0.05361461619703915,o400,1964,public
2748,Utah,0.043767805074236686,o400,1964,public
2749,Vermont,0.08347632768910329,o400,1964,public
2750,Virginia,0.08348041720011817,o400,1964,public
2751,Washington,0.07446831730551585,o400,1964,public
2752,West Virginia,0.07881591062737649,o400,1964,public
2753,Wisconsin,0.051690307163685764,o400,1964,public
2754,Wyoming,0.06584210835931525,o400,1964,public
2755,Puerto Rico,0.11473438022051453,o400,1964,public
2756,Alabama,0.9521525152521627,o400,o65,public
2757,Alaska,0.9490051962934424,o400,o65,public
2758,Arizona,0.9453672640446066,o400,o65,public
2759,Arkansas,0.9574986915354237,o400,o65,public
2760,California,0.9150421227229232,o400,o65,public
2761,Colorado,0.9331930952578726,o400,o65,public
2762,Connecticut,0.9228750743134607,o400,o65,public
2763,Delaware,0.9534328997585482,o400,o65,public
2764,District of Columbia,0.9119967539786303,o400,o65,public
2765,Florida,0.9489553852746992,o400,o65,public
2766,Georgia,0.9334609678321336,o400,o65,public
2767,Hawaii,0.9413353891974882,o400,o65,public
2768,Idaho,0.9610709117221419,o400,o65,public
2769,Illinois,0.919832623116461,o400,o65,public
2770,Indiana,0.9380265603987026,o400,o65,public
2771,Iowa,0.9479690708861108,o400,o65,public
2772,Kansas,0.9397853255392058,o400,o65,public
2773,Kentucky,0.9553337141059707,o400,o65,public
2774,Louisiana,0.9449574658607567,o400,o65,public
2775,Maine,0.9447296303182674,o400,o65,public
2776,Maryland,0.9055593091204439,o400,o65,public
2777,Massachusetts,0.9033499786868161,o400,o65,public
2778,Michigan,0.9470671964470226,o400,o65,public
2779,Minnesota,0.9344442089158825,o400,o65,public
2780,Mississippi,0.9576930441010658,o400,o65,public
2781,Missouri,0.9443491357384375,o400,o65,public
2782,Montana,0.9601341198107072,o400,o65,public
2783,Nebraska,0.9328555041682193,o400,o65,public
2784,Nevada,0.9410313486237347,o400,o65,public
2785,New Hampshire,0.9217878711170578,o400,o65,public
2786,New Jersey,0.9154722617890589,o400,o65,public
2787,New Mexico,0.9534613616883842,o400,o65,public
2788,New York,0.9316463592104998,o400,o65,public
2789,North Carolina,0.9478311536058519,o400,o65,public
2790,North Dakota,0.971109475158458,o400,o65,public
2791,Ohio,0.9269022382622896,o400,o65,public
2792,Oklahoma,0.9564015718324905,o400,o65,public
2793,Oregon,0.9511683098652471,o400,o65,public
